tweet_id,seq_len,runtime_s,true_label,predicted_label
8849,26,0.01829,2,2
8850,14,0.01836,0,2
8851,6,0.01823,2,2
8852,20,0.0182,2,2
8853,7,0.01836,2,2
8854,13,0.01811,0,2
8855,5,0.01806,2,2
8856,23,0.01824,0,2
8857,9,0.01823,0,2
8858,37,0.01821,0,2
8859,8,0.01811,2,2
8860,18,0.01852,0,2
8861,12,0.01854,0,2
8862,30,0.01833,2,2
8863,7,0.01825,0,2
8864,17,0.0183,2,2
8865,5,0.01833,2,2
8866,6,0.01854,0,2
8867,4,0.01839,0,2
8868,11,0.01842,0,2
8869,13,0.01844,2,2
8870,23,0.01857,2,2
8871,33,0.01834,0,2
8872,5,0.01811,2,2
8873,32,0.01822,2,2
8874,26,0.01827,0,2
8875,8,0.01843,2,2
8876,30,0.01829,0,2
8877,30,0.01826,0,2
8878,6,0.01824,2,2
8879,6,0.01852,2,2
8880,35,0.01824,2,2
8881,19,0.01809,2,2
8882,16,0.01813,0,2
8883,19,0.01811,2,2
8884,9,0.01822,0,2
8885,13,0.01837,0,2
8886,24,0.01835,0,2
8887,39,0.01827,2,2
8888,11,0.0186,2,2
8889,28,0.01837,0,2
8890,24,0.01837,0,2
8891,15,0.01836,2,2
8892,29,0.01827,2,2
8893,11,0.01822,0,2
8894,12,0.01826,0,2
8895,7,0.01824,2,2
8896,22,0.01822,0,2
8897,28,0.01836,2,2
8898,23,0.01834,2,2
8899,18,0.01829,0,2
8900,4,0.01832,2,2
8901,18,0.01829,2,2
8902,9,0.0182,2,2
8903,4,0.01839,0,2
8904,35,0.01847,0,2
8905,7,0.01841,2,2
8906,8,0.01828,2,2
8907,26,0.01832,2,2
8908,8,0.01823,0,2
8909,15,0.01818,0,2
8910,8,0.01828,0,2
8911,15,0.01831,2,2
8912,22,0.0181,2,2
8913,20,0.01818,2,2
8914,7,0.0181,0,2
8915,14,0.01838,0,2
8916,19,0.01843,0,2
8917,19,0.0188,2,2
8918,24,0.01841,0,2
8919,11,0.01862,0,2
8920,17,0.01824,0,2
8921,27,0.01825,2,2
8922,16,0.01834,2,2
8923,17,0.01843,2,2
8924,21,0.01833,2,2
8925,27,0.01814,0,2
8926,10,0.0183,0,2
8927,20,0.01844,2,2
8928,20,0.01833,0,2
8929,25,0.01823,0,2
8930,8,0.01823,2,2
8931,16,0.0182,2,2
8932,25,0.01827,0,2
8933,4,0.01832,2,2
8934,16,0.01819,2,2
8935,6,0.0183,2,2
8936,29,0.01838,0,2
8937,25,0.01835,2,2
8938,12,0.01829,2,2
8939,27,0.01876,0,2
8940,6,0.01856,2,2
8941,14,0.01876,2,2
8942,9,0.01853,0,2
8943,32,0.01865,0,2
8944,24,0.01847,0,2
8945,7,0.0183,0,2
8946,30,0.01846,0,2
8947,22,0.01863,0,2
8948,11,0.01854,2,2
8949,10,0.01847,0,2
8950,9,0.01846,2,2
8951,8,0.01867,2,2
8952,7,0.01834,2,2
8953,6,0.01824,0,2
8954,13,0.01833,2,2
8955,18,0.01825,2,2
8956,8,0.01827,2,2
8957,20,0.01849,0,2
8958,10,0.01855,2,2
8959,38,0.01819,0,2
8960,24,0.01834,0,2
8961,36,0.01834,0,2
8962,26,0.01837,0,2
8963,9,0.01861,2,2
8964,15,0.01864,2,2
8965,5,0.01839,2,2
8966,5,0.01832,0,2
8967,13,0.01864,0,2
8968,15,0.01852,0,2
8969,8,0.0186,2,2
8970,14,0.01845,2,2
8971,13,0.01847,2,2
8972,26,0.0185,0,2
8973,13,0.01888,2,2
8974,22,0.01863,0,2
8975,7,0.01864,2,2
8976,22,0.01857,0,2
8977,10,0.01858,2,2
8978,10,0.01852,0,2
8979,42,0.01853,0,2
8980,14,0.01842,2,2
8981,14,0.01897,0,2
8982,31,0.01871,0,2
8983,5,0.01846,2,2
8984,6,0.01865,0,2
8985,31,0.0186,0,2
8986,11,0.01862,2,2
8987,7,0.01864,0,2
8988,13,0.0188,2,2
8989,10,0.01861,0,2
8990,26,0.01859,2,2
8991,32,0.01876,2,2
8992,15,0.01877,2,2
8993,29,0.01866,0,2
8994,25,0.01852,0,2
8995,28,0.01835,0,2
8996,7,0.01943,2,2
8997,23,0.01904,2,2
8998,28,0.01945,2,2
8999,15,0.01863,2,2
9000,22,0.01856,0,2
9001,8,0.01902,2,2
9002,17,0.01845,2,2
9003,16,0.01858,0,2
9004,11,0.01851,2,2
9005,5,0.01852,0,2
9006,24,0.01911,2,2
9007,17,0.0185,0,2
9008,20,0.01845,2,2
9009,29,0.01857,0,2
9010,20,0.01849,0,2
9011,27,0.01835,0,2
9012,9,0.01834,2,2
9013,7,0.01844,0,2
9014,18,0.01844,2,2
9015,18,0.01858,0,2
9016,13,0.01831,0,2
9017,19,0.0183,2,2
9018,12,0.01813,0,2
9019,11,0.01818,2,2
9020,10,0.01833,2,2
9021,7,0.01822,2,2
9022,14,0.018,2,2
9023,20,0.01805,0,2
9024,10,0.01811,0,2
9025,27,0.01838,0,2
9026,4,0.01846,2,2
9027,28,0.01849,0,2
9028,31,0.0183,0,2
9029,3,0.01819,2,2
9030,8,0.02009,2,2
9031,9,0.01928,2,2
9032,18,0.01903,0,2
9033,16,0.01879,2,2
9034,10,0.01869,0,2
9035,27,0.01861,0,2
9036,5,0.01871,0,2
9037,8,0.01889,0,2
9038,5,0.01862,0,2
9039,15,0.01863,0,2
9040,23,0.01845,0,2
9041,9,0.01845,0,2
9042,11,0.01828,0,2
9043,11,0.01842,0,2
9044,10,0.01844,0,2
9045,31,0.01831,0,2
9046,5,0.01809,0,2
9047,15,0.01834,2,2
9048,22,0.01846,0,2
9049,24,0.01833,2,2
9050,9,0.01848,2,2
9051,8,0.01872,0,2
9052,21,0.02087,0,2
9053,19,0.01901,2,2
9054,12,0.01839,0,2
9055,15,0.01828,2,2
9056,11,0.01849,0,2
9057,13,0.0183,2,2
9058,26,0.01813,0,2
9059,6,0.01817,0,2
9060,11,0.01829,0,2
9061,10,0.01816,2,2
9062,29,0.0183,0,2
9063,28,0.01836,2,2
9064,18,0.01834,2,2
9065,12,0.01833,2,2
9066,28,0.01838,0,2
9067,20,0.0182,0,2
9068,12,0.01817,0,2
9069,12,0.01853,2,2
9070,14,0.01831,2,2
9071,8,0.01827,2,2
9072,13,0.01824,2,2
9073,8,0.01822,2,2
9074,19,0.0183,2,2
9075,27,0.01815,0,2
9076,5,0.01811,0,2
9077,11,0.01815,2,2
9078,16,0.01819,2,2
9079,6,0.01819,0,2
9080,28,0.01829,2,2
9081,16,0.01834,2,2
9082,12,0.01835,0,2
9083,9,0.01819,0,2
9084,18,0.01841,2,2
9085,15,0.01841,0,2
9086,13,0.01824,2,2
9087,16,0.01834,2,2
9088,16,0.01839,2,2
9089,20,0.01843,0,2
9090,14,0.01819,2,2
9091,10,0.01821,2,2
9092,10,0.01824,2,2
9093,31,0.01838,0,2
9094,8,0.01869,0,2
9095,27,0.01886,2,2
9096,10,0.0185,2,2
9097,7,0.01859,0,2
9098,33,0.0186,2,2
9099,11,0.01848,2,2
9100,11,0.01987,2,2
9101,19,0.01896,2,2
9102,27,0.0195,2,2
9103,36,0.01885,0,2
9104,20,0.01903,0,2
9105,23,0.01854,0,2
9106,12,0.01906,0,2
9107,34,0.0192,2,2
9108,7,0.01899,0,2
9109,15,0.01873,0,2
9110,21,0.01847,0,2
9111,10,0.01838,2,2
9112,25,0.01867,0,2
9113,15,0.01855,2,2
9114,11,0.01852,2,2
9115,20,0.01851,0,2
9116,15,0.01852,0,2
9117,33,0.01853,2,2
9118,11,0.01902,2,2
9119,33,0.01882,0,2
9120,16,0.01838,0,2
9121,29,0.0189,2,2
9122,21,0.01837,2,2
9123,27,0.01888,0,2
9124,27,0.01903,0,2
9125,8,0.01831,2,2
9126,17,0.01835,0,2
9127,6,0.01844,2,2
9128,28,0.0186,2,2
9129,16,0.01847,0,2
9130,11,0.01852,0,2
9131,26,0.01842,0,2
9132,24,0.01848,2,2
9133,11,0.01843,2,2
9134,7,0.01868,2,2
9135,17,0.01872,0,2
9136,14,0.01836,2,2
9137,6,0.01879,2,2
9138,9,0.01897,0,2
9139,19,0.01842,0,2
9140,26,0.01841,2,2
9141,9,0.01839,0,2
9142,10,0.01866,0,2
9143,26,0.01844,2,2
9144,4,0.01853,2,2
9145,31,0.0183,0,2
9146,17,0.01853,0,2
9147,17,0.01843,0,2
9148,23,0.01836,2,2
9149,12,0.01845,0,2
9150,13,0.01863,2,2
9151,12,0.01852,2,2
9152,13,0.01832,2,2
9153,24,0.01854,2,2
9154,20,0.01845,2,2
9155,4,0.01948,2,2
9156,4,0.01915,0,2
9157,9,0.01875,2,2
9158,10,0.01933,2,2
9159,8,0.01893,0,2
9160,7,0.01947,0,2
9161,11,0.02019,2,2
9162,26,0.01992,0,2
9163,24,0.02153,2,2
9164,20,0.01912,2,2
9165,21,0.01919,0,2
9166,6,0.01882,2,2
9167,4,0.0185,2,2
9168,10,0.01847,2,2
9169,30,0.01833,0,2
9170,13,0.01832,0,2
9171,18,0.01843,0,2
9172,19,0.01859,2,2
9173,27,0.0184,2,2
9174,33,0.0193,0,2
9175,26,0.01981,2,2
9176,25,0.01866,2,2
9177,17,0.01841,0,2
9178,18,0.01847,2,2
9179,22,0.01884,0,2
9180,16,0.01867,2,2
9181,17,0.01842,2,2
9182,18,0.0184,2,2
9183,13,0.01836,0,2
9184,7,0.01842,0,2
9185,5,0.01827,2,2
9186,10,0.0183,0,2
9187,25,0.01858,2,2
9188,15,0.01836,0,2
9189,15,0.01847,2,2
9190,28,0.01835,0,2
9191,7,0.0183,0,2
9192,23,0.01852,2,2
9193,7,0.01842,2,2
9194,13,0.01818,2,2
9195,10,0.01815,2,2
9196,11,0.01811,2,2
9197,4,0.01836,0,2
9198,6,0.01835,2,2
9199,7,0.01829,2,2
9200,18,0.01826,0,2
9201,6,0.01818,2,2
9202,29,0.0183,0,2
9203,9,0.01826,2,2
9204,18,0.01806,2,2
9205,10,0.01808,0,2
9206,10,0.01826,0,2
9207,25,0.01803,0,2
9208,29,0.02064,0,2
9209,7,0.01884,0,2
9210,29,0.01858,2,2
9211,13,0.01904,2,2
9212,8,0.01865,0,2
9213,25,0.01852,2,2
9214,16,0.01849,0,2
9215,26,0.01855,2,2
9216,31,0.01851,0,2
9217,8,0.01895,0,2
9218,20,0.01883,2,2
9219,8,0.01853,2,2
9220,10,0.01849,0,2
9221,18,0.0184,0,2
9222,10,0.0183,2,2
9223,10,0.01874,2,2
9224,8,0.01834,0,2
9225,22,0.01818,0,2
9226,8,0.01823,0,2
9227,11,0.01807,2,2
9228,17,0.01808,2,2
9229,24,0.01817,2,2
9230,17,0.01819,0,2
9231,14,0.01818,2,2
9232,17,0.01812,0,2
9233,12,0.01806,0,2
9234,17,0.01811,0,2
9235,19,0.01814,2,2
9236,6,0.01807,2,2
9237,7,0.01813,2,2
9238,23,0.01826,2,2
9239,24,0.01812,2,2
9240,22,0.01814,2,2
9241,26,0.01821,2,2
9242,11,0.01832,2,2
9243,10,0.01822,0,2
9244,10,0.01856,2,2
9245,21,0.01838,0,2
9246,6,0.01837,2,2
9247,30,0.01833,2,2
9248,23,0.01857,0,2
9249,17,0.01848,0,2
9250,25,0.01847,2,2
9251,17,0.01851,0,2
9252,18,0.01841,2,2
9253,8,0.01834,2,2
9254,29,0.01827,0,2
9255,21,0.01883,0,2
9256,12,0.01848,2,2
9257,20,0.01835,2,2
9258,18,0.01833,0,2
9259,21,0.0183,0,2
9260,20,0.01847,2,2
9261,12,0.01837,2,2
9262,8,0.02089,2,2
9263,18,0.01837,2,2
9264,16,0.01824,0,2
9265,29,0.01837,0,2
9266,18,0.01813,2,2
9267,12,0.01821,2,2
9268,19,0.01814,0,2
9269,27,0.01817,2,2
9270,25,0.01826,0,2
9271,13,0.0182,2,2
9272,21,0.01805,2,2
9273,25,0.01839,0,2
9274,10,0.01833,0,2
9275,24,0.01873,2,2
9276,8,0.0185,2,2
9277,22,0.01841,0,2
9278,14,0.01825,2,2
9279,13,0.01846,0,2
9280,20,0.01836,0,2
9281,17,0.01821,0,2
9282,20,0.01847,0,2
9283,12,0.01838,2,2
9284,35,0.01833,2,2
9285,21,0.01858,2,2
9286,18,0.01833,2,2
9287,5,0.01837,0,2
9288,21,0.01831,2,2
9289,6,0.01853,0,2
9290,18,0.01831,0,2
9291,9,0.01836,2,2
9292,5,0.01857,0,2
9293,22,0.01858,0,2
9294,5,0.01825,0,2
9295,30,0.01868,2,2
9296,20,0.01831,0,2
9297,21,0.01839,0,2
9298,17,0.01832,2,2
9299,25,0.01843,2,2
9300,11,0.01863,0,2
9301,17,0.01873,0,2
9302,25,0.01863,2,2
9303,18,0.0184,2,2
9304,31,0.01868,0,2
9305,16,0.0185,2,2
9306,20,0.01853,0,2
9307,19,0.01864,0,2
9308,12,0.01852,2,2
9309,22,0.01849,2,2
9310,17,0.01841,0,2
9311,13,0.01858,0,2
9312,11,0.01839,2,2
9313,27,0.01835,0,2
9314,19,0.01839,2,2
9315,29,0.01848,2,2
9316,16,0.02081,0,2
9317,11,0.01888,0,2
9318,10,0.01847,0,2
9319,5,0.01851,2,2
9320,23,0.01885,0,2
9321,17,0.0186,0,2
9322,11,0.01839,2,2
9323,13,0.01857,2,2
9324,17,0.01854,0,2
9325,19,0.01843,0,2
9326,20,0.01838,2,2
9327,31,0.01858,0,2
9328,6,0.01855,0,2
9329,15,0.01853,2,2
9330,24,0.01873,2,2
9331,10,0.01852,0,2
9332,16,0.01841,2,2
9333,15,0.01844,0,2
9334,10,0.01847,2,2
9335,16,0.0185,2,2
9336,27,0.01859,2,2
9337,29,0.01841,2,2
9338,12,0.01884,0,2
9339,13,0.01839,2,2
9340,10,0.01835,0,2
9341,21,0.01836,0,2
9342,27,0.01831,0,2
9343,9,0.01831,0,2
9344,7,0.01823,2,2
9345,8,0.01837,2,2
9346,19,0.01853,0,2
9347,15,0.0182,2,2
9348,10,0.01833,2,2
9349,32,0.01859,2,2
9350,43,0.01844,2,2
9351,8,0.01852,2,2
9352,26,0.01834,2,2
9353,21,0.01824,0,2
9354,15,0.01841,2,2
9355,22,0.01815,0,2
9356,19,0.01829,2,2
9357,22,0.01835,0,2
9358,19,0.01826,2,2
9359,12,0.01827,0,2
9360,4,0.01825,2,2
9361,12,0.01818,2,2
9362,15,0.01811,2,2
9363,7,0.01819,2,2
9364,10,0.01823,0,2
9365,25,0.01837,0,2
9366,6,0.01811,0,2
9367,19,0.01847,2,2
9368,24,0.01825,2,2
9369,12,0.01831,0,2
9370,6,0.0186,0,2
9371,5,0.01835,0,2
9372,14,0.01835,2,2
9373,13,0.0184,0,2
9374,24,0.01867,2,2
9375,31,0.01829,2,2
9376,19,0.01857,2,2
9377,13,0.0184,0,2
9378,27,0.01824,2,2
9379,24,0.01819,2,2
9380,22,0.01824,2,2
9381,13,0.01838,2,2
9382,8,0.01877,0,2
9383,17,0.01889,2,2
9384,9,0.01826,0,2
9385,24,0.01834,0,2
9386,6,0.0184,0,2
9387,15,0.01932,0,2
9388,8,0.01842,2,2
9389,13,0.01826,2,2
9390,29,0.01837,2,2
9391,21,0.01834,2,2
9392,9,0.0182,2,2
9393,6,0.01823,2,2
9394,3,0.01822,2,2
9395,18,0.01829,0,2
9396,6,0.01821,2,2
9397,12,0.01821,2,2
9398,3,0.01832,0,2
9399,25,0.01831,0,2
9400,28,0.01844,0,2
9401,6,0.01824,2,2
9402,17,0.01828,0,2
9403,9,0.01882,0,2
9404,18,0.019,2,2
9405,32,0.01867,0,2
9406,9,0.01873,2,2
9407,8,0.01871,2,2
9408,20,0.01852,2,2
9409,15,0.01862,2,2
9410,4,0.01859,0,2
9411,10,0.0184,2,2
9412,25,0.01826,0,2
9413,25,0.01845,2,2
9414,19,0.01839,0,2
9415,12,0.01845,0,2
9416,13,0.01826,0,2
9417,12,0.01828,0,2
9418,38,0.01846,2,2
9419,9,0.01852,0,2
9420,33,0.01828,0,2
9421,15,0.01835,2,2
9422,19,0.01849,2,2
9423,13,0.01831,2,2
9424,17,0.01877,2,2
9425,6,0.01915,2,2
9426,7,0.01839,2,2
9427,10,0.01845,0,2
9428,13,0.01907,0,2
9429,18,0.01875,2,2
9430,15,0.01874,0,2
9431,18,0.01864,0,2
9432,16,0.01871,2,2
9433,21,0.0186,2,2
9434,26,0.01863,2,2
9435,7,0.0186,0,2
9436,6,0.01876,0,2
9437,32,0.01901,0,2
9438,6,0.01853,0,2
9439,19,0.01854,2,2
9440,7,0.01878,2,2
9441,6,0.0189,2,2
9442,4,0.01865,2,2
9443,15,0.01857,0,2
9444,13,0.01838,2,2
9445,14,0.0184,2,2
9446,7,0.01834,2,2
9447,30,0.0183,2,2
9448,16,0.01867,2,2
9449,17,0.01868,0,2
9450,14,0.01839,2,2
9451,9,0.01823,0,2
9452,34,0.0182,0,2
9453,21,0.01833,0,2
9454,6,0.01807,0,2
9455,27,0.01825,0,2
9456,25,0.01821,0,2
9457,21,0.01828,2,2
9458,6,0.01845,2,2
9459,7,0.01834,0,2
9460,21,0.01839,0,2
9461,23,0.01821,0,2
9462,4,0.01826,0,2
9463,7,0.0184,0,2
9464,19,0.01827,2,2
9465,26,0.01828,0,2
9466,8,0.01826,2,2
9467,7,0.01818,0,2
9468,28,0.01828,0,2
9469,16,0.01821,2,2
9470,6,0.01823,2,2
9471,7,0.01831,2,2
9472,30,0.01827,2,2
9473,25,0.01821,0,2
9474,17,0.01824,0,2
9475,11,0.01819,2,2
9476,16,0.01843,0,2
9477,12,0.01827,0,2
9478,15,0.02034,0,2
9479,19,0.01929,0,2
9480,28,0.0186,0,2
9481,13,0.01884,0,2
9482,14,0.0184,2,2
9483,18,0.01823,0,2
9484,18,0.01821,0,2
9485,4,0.01821,0,2
9486,9,0.01815,0,2
9487,12,0.01826,2,2
9488,8,0.01811,2,2
9489,15,0.01858,2,2
9490,14,0.01835,0,2
9491,15,0.01836,2,2
9492,6,0.01859,0,2
9493,25,0.01852,2,2
9494,13,0.01837,2,2
9495,13,0.01857,0,2
9496,15,0.01843,2,2
9497,14,0.01851,0,2
9498,4,0.01844,2,2
9499,5,0.0184,2,2
9500,15,0.01849,2,2
9501,17,0.01854,0,2
9502,8,0.01832,2,2
9503,15,0.01842,0,2
9504,17,0.01838,0,2
9505,15,0.0183,0,2
9506,18,0.01827,0,2
9507,12,0.01814,2,2
9508,18,0.01829,2,2
9509,24,0.01831,2,2
9510,19,0.01836,0,2
9511,18,0.01825,2,2
9512,10,0.0184,2,2
9513,7,0.01813,0,2
9514,35,0.01815,2,2
9515,21,0.01831,2,2
9516,7,0.0184,2,2
9517,12,0.01832,2,2
9518,23,0.01817,0,2
9519,17,0.01831,0,2
9520,11,0.01819,2,2
9521,7,0.01818,0,2
9522,13,0.01814,0,2
9523,21,0.01817,0,2
9524,28,0.01817,0,2
9525,11,0.01846,2,2
9526,9,0.01828,0,2
9527,23,0.01846,2,2
9528,13,0.01824,2,2
9529,13,0.01813,2,2
9530,13,0.01823,0,2
9531,5,0.01827,2,2
9532,18,0.01837,0,2
9533,21,0.01971,2,2
9534,19,0.01832,2,2
9535,16,0.01824,0,2
9536,15,0.01862,0,2
9537,21,0.01841,2,2
9538,28,0.01829,0,2
9539,23,0.01834,0,2
9540,8,0.01829,0,2
9541,9,0.01841,0,2
9542,14,0.01842,2,2
9543,6,0.01837,2,2
9544,18,0.01838,2,2
9545,17,0.01823,2,2
9546,11,0.01842,0,2
9547,32,0.01834,0,2
9548,24,0.01869,0,2
9549,14,0.01835,2,2
9550,7,0.01843,0,2
9551,4,0.0186,2,2
9552,12,0.01834,0,2
9553,20,0.01827,0,2
9554,11,0.01827,2,2
9555,6,0.01907,0,2
9556,9,0.01835,0,2
9557,31,0.01829,0,2
9558,8,0.01821,2,2
9559,26,0.0182,0,2
9560,10,0.01834,2,2
9561,18,0.01822,0,2
9562,11,0.01813,2,2
9563,10,0.01814,0,2
9564,14,0.01811,2,2
9565,35,0.01814,0,2
9566,16,0.01848,0,2
9567,13,0.01855,0,2
9568,11,0.01819,0,2
9569,7,0.01834,0,2
9570,9,0.01828,2,2
9571,14,0.01828,0,2
9572,3,0.01826,0,2
9573,20,0.01827,2,2
9574,19,0.01814,2,2
9575,19,0.01809,0,2
9576,13,0.01818,0,2
9577,7,0.0182,2,2
9578,9,0.01817,0,2
9579,24,0.01813,2,2
9580,7,0.01804,0,2
9581,25,0.01829,0,2
9582,20,0.01825,0,2
9583,27,0.01822,0,2
9584,9,0.01828,2,2
9585,16,0.0183,2,2
9586,12,0.01903,0,2
9587,3,0.02061,2,2
9588,10,0.01848,2,2
9589,6,0.0183,0,2
9590,5,0.01859,0,2
9591,8,0.01825,2,2
9592,16,0.01821,0,2
9593,21,0.01889,0,2
9594,10,0.01854,0,2
9595,12,0.01865,0,2
9596,9,0.01888,0,2
9597,26,0.01864,2,2
9598,14,0.01881,2,2
9599,28,0.01883,0,2
9600,13,0.01907,2,2
9601,13,0.01904,2,2
9602,29,0.01911,0,2
9603,8,0.01868,0,2
9604,18,0.01865,0,2
9605,23,0.01861,2,2
9606,24,0.01914,0,2
9607,16,0.01879,2,2
9608,15,0.01852,2,2
9609,14,0.01856,0,2
9610,20,0.01844,0,2
9611,16,0.0184,2,2
9612,8,0.01841,0,2
9613,30,0.01849,2,2
9614,10,0.01838,0,2
9615,28,0.01848,0,2
9616,17,0.01835,0,2
9617,16,0.01827,2,2
9618,12,0.01837,2,2
9619,30,0.01839,0,2
9620,5,0.01868,0,2
9621,8,0.01866,0,2
9622,9,0.01879,0,2
9623,30,0.01855,2,2
9624,8,0.01859,0,2
9625,13,0.01858,2,2
9626,3,0.01856,0,2
9627,24,0.01837,2,2
9628,28,0.01822,0,2
9629,8,0.01815,2,2
9630,6,0.01826,2,2
9631,12,0.01831,2,2
9632,21,0.01829,2,2
9633,7,0.01862,0,2
9634,22,0.01823,2,2
9635,28,0.01829,2,2
9636,11,0.01825,0,2
9637,15,0.01837,0,2
9638,25,0.01875,0,2
9639,18,0.01841,0,2
9640,22,0.01992,0,2
9641,11,0.01909,2,2
9642,10,0.01834,0,2
9643,30,0.01829,0,2
9644,15,0.0183,2,2
9645,8,0.0183,0,2
9646,9,0.01853,0,2
9647,31,0.01828,2,2
9648,20,0.0188,2,2
9649,27,0.01887,0,2
9650,24,0.01851,2,2
9651,21,0.01858,0,2
9652,15,0.01893,2,2
9653,16,0.01861,0,2
9654,7,0.01858,0,2
9655,6,0.0189,0,2
9656,19,0.01873,2,2
9657,9,0.01833,0,2
9658,21,0.01846,2,2
9659,28,0.01831,0,2
9660,21,0.01844,0,2
9661,12,0.01867,0,2
9662,16,0.01856,2,2
9663,10,0.01863,0,2
9664,19,0.0185,0,2
9665,10,0.01868,0,2
9666,14,0.01859,2,2
9667,13,0.01835,2,2
9668,6,0.01823,2,2
9669,20,0.01825,0,2
9670,7,0.01844,2,2
9671,12,0.01834,0,2
9672,10,0.01834,2,2
9673,19,0.01865,2,2
9674,12,0.01869,0,2
9675,15,0.01864,2,2
9676,9,0.01828,2,2
9677,23,0.01836,0,2
9678,33,0.01832,2,2
9679,33,0.01965,0,2
9680,26,0.0184,0,2
9681,10,0.01838,0,2
9682,19,0.01831,2,2
9683,23,0.01833,2,2
9684,6,0.01832,0,2
9685,28,0.0184,2,2
9686,9,0.01822,0,2
9687,15,0.01827,2,2
9688,27,0.01838,2,2
9689,32,0.01827,0,2
9690,12,0.01818,2,2
9691,7,0.01841,2,2
9692,20,0.01831,2,2
9693,9,0.0183,2,2
9694,6,0.02026,0,2
9695,32,0.01879,0,2
9696,14,0.01827,2,2
9697,7,0.01833,0,2
9698,16,0.0184,2,2
9699,24,0.01827,2,2
9700,19,0.01821,0,2
9701,17,0.01829,2,2
9702,20,0.01823,2,2
9703,31,0.01819,0,2
9704,16,0.01811,2,2
9705,6,0.01823,2,2
9706,12,0.01825,0,2
9707,9,0.01843,2,2
9708,20,0.01849,0,2
9709,19,0.0184,0,2
9710,11,0.01923,0,2
9711,6,0.01858,0,2
9712,7,0.01808,0,2
9713,26,0.01812,2,2
9714,24,0.01812,2,2
9715,23,0.01826,2,2
9716,26,0.01832,0,2
9717,34,0.01924,2,2
9718,10,0.01891,0,2
9719,14,0.01905,0,2
9720,5,0.019,0,2
9721,24,0.01941,0,2
9722,18,0.0199,2,2
9723,12,0.01995,0,2
9724,8,0.01978,0,2
9725,6,0.01925,0,2
9726,21,0.01932,0,2
9727,7,0.01954,2,2
9728,15,0.01952,0,2
9729,29,0.01913,2,2
9730,7,0.01918,2,2
9731,19,0.01911,0,2
9732,19,0.01915,0,2
9733,29,0.01888,2,2
9734,21,0.01887,0,2
9735,9,0.01878,2,2
9736,14,0.01907,0,2
9737,23,0.01891,2,2
9738,7,0.01903,0,2
9739,8,0.01907,2,2
9740,19,0.01846,2,2
9741,7,0.01852,2,2
9742,23,0.01868,0,2
9743,34,0.01866,2,2
9744,12,0.01893,0,2
9745,9,0.01874,2,2
9746,16,0.01884,0,2
9747,23,0.01949,0,2
9748,11,0.01942,2,2
9749,7,0.01854,0,2
9750,12,0.01882,2,2
9751,10,0.01857,2,2
9752,22,0.01866,2,2
9753,28,0.01844,2,2
9754,16,0.01843,2,2
9755,7,0.01877,0,2
9756,27,0.01866,0,2
9757,18,0.01873,2,2
9758,26,0.0187,0,2
9759,16,0.01839,2,2
9760,22,0.01876,2,2
9761,7,0.01844,2,2
9762,13,0.01833,2,2
9763,11,0.01858,2,2
9764,15,0.01842,0,2
9765,24,0.01843,2,2
9766,12,0.01843,0,2
9767,23,0.01839,2,2
9768,9,0.01839,2,2
9769,10,0.01854,2,2
9770,15,0.01887,2,2
9771,18,0.02258,2,2
9772,11,0.01972,2,2
9773,21,0.01957,0,2
9774,20,0.01877,0,2
9775,10,0.01912,0,2
9776,9,0.0188,2,2
9777,27,0.01904,0,2
9778,11,0.019,0,2
9779,18,0.01875,2,2
9780,19,0.01882,0,2
9781,14,0.01886,2,2
9782,19,0.01909,2,2
9783,7,0.01879,0,2
9784,21,0.01912,0,2
9785,22,0.01889,0,2
9786,23,0.01905,0,2
9787,12,0.01928,2,2
9788,14,0.0185,2,2
9789,8,0.01856,0,2
9790,32,0.01973,2,2
9791,16,0.01899,0,2
9792,8,0.01862,2,2
9793,14,0.019,2,2
9794,6,0.01884,0,2
9795,11,0.01866,2,2
9796,7,0.01879,0,2
9797,18,0.0188,0,2
9798,18,0.01871,0,2
9799,25,0.01869,0,2
9800,23,0.019,0,2
9801,11,0.01913,0,2
9802,27,0.01892,0,2
9803,3,0.01895,0,2
9804,23,0.01889,2,2
9805,14,0.0192,2,2
9806,6,0.01888,2,2
9807,9,0.019,0,2
9808,15,0.01909,0,2
9809,9,0.01887,2,2
9810,9,0.01899,0,2
9811,10,0.01937,0,2
9812,23,0.01924,2,2
9813,14,0.01902,2,2
9814,31,0.01867,0,2
9815,18,0.01874,2,2
9816,6,0.0188,2,2
9817,18,0.0188,2,2
9818,21,0.01872,0,2
9819,10,0.01883,2,2
9820,9,0.01883,2,2
9821,8,0.01883,2,2
9822,8,0.019,0,2
9823,33,0.01888,0,2
9824,16,0.01874,0,2
9825,10,0.0189,0,2
9826,8,0.01898,0,2
9827,12,0.01879,0,2
9828,20,0.01885,0,2
9829,19,0.01905,2,2
9830,6,0.01898,2,2
9831,18,0.0187,0,2
9832,17,0.01879,0,2
9833,24,0.0187,0,2
9834,31,0.01893,2,2
9835,8,0.01879,2,2
9836,13,0.01878,0,2
9837,15,0.01867,0,2
9838,25,0.01877,2,2
9839,21,0.01868,2,2
9840,8,0.01888,0,2
9841,21,0.01877,2,2
9842,9,0.01872,2,2
9843,9,0.01887,2,2
9844,19,0.01887,0,2
9845,30,0.01902,0,2
9846,13,0.01891,0,2
