tweet_id,seq_len,runtime_s
8185,29,0.02733
8186,17,0.02743
8187,25,0.02661
8188,19,0.02701
8189,9,0.0268
8190,16,0.02738
8191,22,0.02689
8192,15,0.02701
8193,19,0.02974
8194,12,0.02688
8195,19,0.02759
8196,32,0.02745
8197,31,0.02696
8198,21,0.02705
8199,19,0.02717
8200,19,0.02669
8201,19,0.02729
8202,15,0.02692
8203,4,0.02708
8204,27,0.0268
8205,13,0.03034
8206,4,0.02734
8207,19,0.02718
8208,8,0.02742
8209,19,0.02763
8210,18,0.02769
8211,7,0.02692
8212,41,0.0273
8213,9,0.0273
8214,6,0.027
8215,16,0.02646
8216,28,0.03049
8217,25,0.02829
8218,13,0.02811
8219,27,0.02783
8220,11,0.02828
8221,13,0.02862
8222,28,0.02708
8223,12,0.02702
8224,7,0.02713
8225,23,0.02683
8226,27,0.02715
8227,4,0.02984
8228,12,0.02606
8229,12,0.02756
8230,10,0.02724
8231,13,0.02736
8232,7,0.02723
8233,8,0.02634
8234,6,0.02622
8235,15,0.02706
8236,30,0.02678
8237,33,0.02743
8238,14,0.02654
8239,15,0.0305
8240,24,0.02675
8241,28,0.02645
8242,17,0.02762
8243,8,0.02712
8244,29,0.02623
8245,15,0.02639
8246,8,0.02606
8247,24,0.0258
8248,8,0.02607
8249,13,0.02603
8250,19,0.0293
8251,16,0.02718
8252,6,0.02569
8253,10,0.02627
8254,29,0.02679
8255,21,0.02746
8256,18,0.027
8257,22,0.02728
8258,28,0.0264
8259,17,0.02693
8260,5,0.02691
8261,16,0.0283
8262,13,0.02776
8263,28,0.02772
8264,14,0.02644
8265,13,0.02696
8266,16,0.0269
8267,26,0.02662
8268,10,0.02739
8269,12,0.02676
8270,9,0.02673
8271,16,0.02632
8272,18,0.02703
8273,11,0.02858
8274,12,0.02711
8275,13,0.02605
8276,17,0.02699
8277,16,0.02676
8278,14,0.02669
8279,15,0.02717
8280,19,0.0275
8281,8,0.02756
8282,10,0.02692
8283,6,0.027
8284,18,0.02923
8285,12,0.02686
8286,21,0.02717
8287,23,0.02783
8288,8,0.02687
8289,21,0.02703
8290,4,0.02719
8291,5,0.02748
8292,25,0.02705
8293,15,0.02674
8294,19,0.0274
8295,8,0.03028
8296,13,0.02709
8297,29,0.02694
8298,10,0.02678
8299,12,0.02612
8300,7,0.02714
8301,27,0.0271
8302,23,0.02663
8303,8,0.02679
8304,27,0.0267
8305,22,0.02729
8306,33,0.02618
8307,7,0.03065
8308,14,0.02653
8309,21,0.02794
8310,15,0.02759
8311,16,0.02656
8312,15,0.02661
8313,11,0.02647
8314,24,0.02668
8315,17,0.02581
8316,19,0.02789
8317,25,0.02611
8318,10,0.02982
8319,30,0.02698
8320,25,0.02693
8321,24,0.02747
8322,11,0.02703
8323,5,0.02723
8324,6,0.02674
8325,5,0.02748
8326,14,0.02748
8327,21,0.02735
8328,18,0.02684
8329,4,0.02989
8330,24,0.02716
8331,30,0.02682
8332,16,0.02693
8333,12,0.02536
8334,13,0.02681
8335,27,0.02664
8336,20,0.0269
8337,6,0.02605
8338,27,0.02653
8339,4,0.02613
8340,13,0.02575
8341,8,0.02974
8342,12,0.02596
8343,8,0.02679
8344,10,0.0263
8345,11,0.02742
8346,8,0.02579
8347,12,0.02656
8348,13,0.02705
8349,10,0.02747
8350,22,0.02598
8351,12,0.02677
8352,15,0.02996
8353,12,0.02553
8354,19,0.02732
8355,11,0.02844
8356,26,0.02621
8357,6,0.02708
8358,6,0.02719
8359,25,0.02662
8360,16,0.02604
8361,27,0.02597
8362,14,0.02797
8363,11,0.03013
8364,25,0.0272
8365,14,0.02584
8366,20,0.02662
8367,32,0.02695
8368,31,0.02693
8369,12,0.02731
8370,9,0.02681
8371,28,0.02669
8372,5,0.02731
8373,6,0.0271
8374,8,0.02707
8375,26,0.02875
8376,8,0.02633
8377,26,0.02672
8378,8,0.02706
8379,24,0.02763
8380,9,0.02761
8381,12,0.02689
8382,13,0.02717
8383,16,0.02567
8384,8,0.02674
8385,25,0.02578
8386,8,0.02888
8387,26,0.02695
8388,27,0.02708
8389,12,0.02704
8390,15,0.02725
8391,26,0.02751
8392,15,0.02721
8393,27,0.02749
8394,11,0.02714
8395,15,0.02696
8396,28,0.02632
8397,16,0.02901
8398,18,0.02687
8399,7,0.02708
8400,18,0.02665
8401,4,0.02703
8402,12,0.02647
8403,35,0.02753
8404,15,0.02676
8405,21,0.02672
8406,21,0.02667
8407,15,0.02613
8408,32,0.02586
8409,5,0.02976
8410,23,0.02702
8411,18,0.02703
8412,8,0.02663
8413,25,0.02762
8414,26,0.02677
8415,16,0.02687
8416,7,0.02656
8417,28,0.02727
8418,17,0.02693
8419,6,0.0267
8420,30,0.02977
8421,8,0.02694
8422,11,0.02714
8423,17,0.02711
8424,15,0.02732
8425,19,0.02617
8426,7,0.02703
8427,27,0.02639
8428,5,0.02657
8429,9,0.02732
8430,22,0.02764
8431,17,0.02982
8432,6,0.02673
8433,10,0.02744
8434,22,0.0272
8435,5,0.02647
8436,25,0.02706
8437,6,0.02729
8438,12,0.02692
8439,10,0.02794
8440,22,0.02716
8441,21,0.02699
8442,11,0.02641
8443,14,0.02892
8444,8,0.02657
8445,12,0.02717
8446,27,0.02699
8447,22,0.02724
8448,29,0.02743
8449,23,0.02756
8450,15,0.02683
8451,4,0.02724
8452,10,0.02718
8453,17,0.02605
8454,14,0.0296
8455,34,0.02715
8456,17,0.02732
8457,29,0.02666
8458,12,0.02716
8459,8,0.02681
8460,26,0.02705
8461,10,0.02638
8462,25,0.02658
8463,13,0.02634
8464,8,0.02716
8465,6,0.02951
8466,25,0.02728
8467,16,0.02695
8468,20,0.02723
8469,3,0.02744
8470,26,0.0271
8471,21,0.02672
8472,26,0.0259
8473,15,0.02715
8474,24,0.0262
8475,10,0.02688
8476,7,0.02594
8477,5,0.02996
8478,6,0.02691
8479,9,0.02733
8480,22,0.02708
8481,7,0.0277
8482,9,0.02667
8483,24,0.02676
8484,19,0.02662
8485,4,0.02703
8486,20,0.02706
8487,5,0.02628
8488,25,0.02976
8489,10,0.02745
8490,23,0.02667
8491,25,0.02698
8492,11,0.02702
8493,24,0.02644
8494,35,0.02658
8495,9,0.02624
8496,26,0.0262
8497,12,0.02633
8498,21,0.02602
8499,5,0.02942
8500,8,0.02687
8501,13,0.02731
8502,16,0.02637
8503,14,0.02741
8504,20,0.02706
8505,20,0.02651
8506,17,0.0259
8507,19,0.0268
8508,8,0.02612
8509,19,0.02619
8510,14,0.02637
8511,6,0.0294
8512,26,0.02766
8513,17,0.02672
8514,8,0.02749
8515,25,0.02607
8516,20,0.0269
8517,8,0.02708
8518,14,0.02595
8519,8,0.02656
8520,13,0.02591
8521,3,0.02639
8522,33,0.03017
8523,13,0.02689
8524,20,0.02685
8525,10,0.02663
8526,28,0.02667
8527,20,0.02618
8528,9,0.02652
8529,10,0.02725
8530,17,0.02581
8531,12,0.02695
8532,21,0.02621
8533,32,0.03007
8534,19,0.0269
8535,32,0.02655
8536,19,0.0261
8537,15,0.02552
8538,17,0.02575
8539,29,0.02662
8540,22,0.02686
8541,25,0.02713
8542,12,0.02643
8543,9,0.02575
8544,9,0.02719
8545,12,0.03026
8546,11,0.02708
8547,8,0.02693
8548,17,0.02711
8549,7,0.02636
8550,24,0.02663
8551,30,0.02634
8552,20,0.02623
8553,7,0.02657
8554,3,0.0259
8555,27,0.0268
8556,25,0.02984
8557,15,0.12598
8558,21,0.02515
8559,14,0.02537
8560,9,0.02486
8561,13,0.02504
8562,10,0.02534
8563,14,0.02532
8564,16,0.02565
8565,26,0.02621
8566,12,0.02599
8567,26,0.02771
8568,21,0.02531
8569,27,0.02537
8570,20,0.02576
8571,8,0.02484
8572,27,0.02513
8573,13,0.0253
8574,5,0.0252
8575,33,0.02512
8576,25,0.02602
8577,27,0.02533
8578,14,0.02809
8579,9,0.02539
8580,10,0.02544
8581,18,0.02546
8582,12,0.02449
8583,22,0.02569
8584,20,0.02548
8585,9,0.02603
8586,16,0.02582
8587,39,0.02496
8588,11,0.02627
8589,16,0.02905
8590,25,0.02554
8591,20,0.02499
8592,23,0.02504
8593,16,0.02615
8594,6,0.02643
8595,9,0.02549
8596,14,0.02505
8597,19,0.02465
8598,30,0.02653
8599,9,0.02816
8600,21,0.02535
8601,11,0.02504
8602,10,0.02566
8603,19,0.02529
8604,9,0.02561
8605,20,0.02525
8606,24,0.02515
8607,10,0.0258
8608,14,0.0263
8609,11,0.02601
8610,8,0.02866
8611,29,0.02606
8612,18,0.02545
8613,10,0.0269
8614,10,0.02653
8615,13,0.02632
8616,9,0.02532
8617,13,0.02529
8618,30,0.02504
8619,30,0.02704
8620,7,0.02509
8621,14,0.02861
8622,4,0.02508
8623,8,0.02497
8624,7,0.02509
8625,11,0.02592
8626,11,0.02532
8627,8,0.02548
8628,17,0.02555
8629,21,0.02607
8630,12,0.02592
8631,9,0.02486
8632,31,0.02629
8633,8,0.02886
8634,8,0.02813
8635,7,0.03014
8636,10,0.02594
8637,19,0.02563
8638,11,0.02597
8639,9,0.0257
8640,5,0.02668
8641,13,0.02609
8642,10,0.0262
8643,27,0.02601
8644,9,0.02808
8645,8,0.02534
8646,12,0.02603
8647,16,0.02476
8648,23,0.02526
8649,9,0.02542
8650,24,0.02527
8651,14,0.02599
8652,24,0.02702
8653,12,0.02614
8654,23,0.02611
8655,13,0.02858
8656,28,0.02503
8657,20,0.02501
8658,28,0.02522
8659,28,0.02606
8660,20,0.02543
8661,19,0.02477
8662,9,0.02498
8663,7,0.02722
8664,16,0.02618
8665,14,0.02626
8666,7,0.02906
8667,20,0.02557
8668,21,0.02546
8669,21,0.02517
8670,6,0.0265
8671,7,0.02562
8672,10,0.02561
8673,17,0.02621
8674,8,0.02527
8675,11,0.0263
8676,11,0.02546
8677,28,0.02682
8678,15,0.02928
8679,4,0.02566
8680,26,0.0261
8681,27,0.02554
8682,20,0.02483
8683,24,0.02517
8684,21,0.0258
8685,6,0.02608
8686,16,0.02536
8687,26,0.02638
8688,13,0.02584
8689,7,0.02877
8690,11,0.02534
8691,29,0.02526
8692,23,0.02525
8693,17,0.02635
8694,10,0.02597
8695,13,0.02644
8696,11,0.02675
8697,11,0.02658
8698,21,0.02684
8699,21,0.02585
8700,17,0.02813
8701,13,0.02478
8702,12,0.02523
8703,17,0.02527
8704,11,0.0259
8705,5,0.0254
8706,15,0.0261
8707,27,0.02672
8708,14,0.02615
8709,28,0.02695
8710,19,0.02552
8711,9,0.02955
8712,19,0.02536
8713,24,0.02488
8714,10,0.02581
8715,16,0.02595
8716,4,0.02638
8717,17,0.02687
8718,11,0.02587
8719,11,0.02571
8720,6,0.02566
8721,3,0.02585
8722,8,0.02582
8723,6,0.02949
8724,11,0.02638
8725,24,0.02631
8726,20,0.02596
8727,3,0.02569
8728,17,0.02689
8729,15,0.0258
8730,17,0.02527
8731,20,0.0271
8732,10,0.02538
8733,10,0.02616
8734,10,0.02824
8735,9,0.02509
8736,12,0.02564
8737,32,0.0258
8738,20,0.02647
8739,9,0.02717
8740,15,0.02681
8741,18,0.02547
8742,5,0.02574
8743,22,0.0259
8744,4,0.02618
8745,12,0.0282
8746,15,0.02687
8747,7,0.02532
8748,3,0.02633
8749,8,0.02624
8750,12,0.02607
8751,13,0.0253
8752,15,0.02682
8753,7,0.02518
8754,13,0.02595
8755,8,0.02573
8756,12,0.02863
8757,21,0.02566
8758,4,0.02566
8759,6,0.02676
8760,15,0.02571
8761,36,0.02501
8762,13,0.02482
8763,33,0.02525
8764,9,0.02652
8765,19,0.02562
8766,11,0.02646
8767,6,0.02634
8768,21,0.02811
8769,10,0.02641
8770,10,0.02665
8771,12,0.02529
8772,32,0.02487
8773,25,0.02642
8774,7,0.02508
8775,21,0.02574
8776,4,0.02611
8777,6,0.02558
8778,22,0.02593
8779,19,0.02815
8780,29,0.02526
8781,4,0.0264
8782,6,0.02539
8783,5,0.02693
8784,9,0.02643
8785,20,0.02665
8786,21,0.02585
8787,9,0.0256
8788,25,0.02624
8789,9,0.02602
8790,8,0.02899
8791,17,0.02606
8792,8,0.02651
8793,26,0.02571
8794,25,0.02561
8795,10,0.02622
8796,7,0.02677
8797,4,0.02657
8798,15,0.02577
8799,26,0.02595
8800,20,0.0267
8801,31,0.03007
8802,20,0.02558
8803,11,0.02536
8804,26,0.02597
8805,29,0.02686
8806,24,0.02573
8807,29,0.02695
8808,7,0.02602
8809,18,0.02595
8810,10,0.02695
8811,6,0.02658
8812,7,0.02637
8813,8,0.02832
8814,9,0.02707
8815,9,0.02569
8816,9,0.02647
8817,3,0.02611
8818,22,0.02552
8819,3,0.02586
8820,4,0.02638
8821,9,0.0254
8822,24,0.02608
8823,26,0.02599
8824,6,0.02911
8825,7,0.02576
8826,27,0.02644
8827,16,0.0269
8828,15,0.02577
8829,3,0.02687
8830,25,0.02609
8831,11,0.02579
8832,8,0.0266
8833,35,0.02606
8834,11,0.02641
8835,24,0.02995
8836,16,0.02555
8837,26,0.02578
8838,9,0.02664
8839,29,0.02677
8840,26,0.02648
8841,12,0.02629
8842,13,0.02624
8843,7,0.02584
8844,5,0.02601
8845,15,0.02651
8846,30,0.0302
8847,9,0.02658
8848,10,0.02587
8849,26,0.02658
8850,14,0.02586
8851,6,0.0259
8852,20,0.02565
8853,7,0.02604
8854,13,0.02579
8855,5,0.02611
8856,23,0.02639
8857,9,0.026
8858,37,0.02923
8859,8,0.02559
8860,18,0.02602
8861,12,0.02682
8862,30,0.02728
8863,7,0.02613
8864,17,0.02656
8865,5,0.02672
8866,6,0.02584
8867,4,0.02599
8868,11,0.02575
8869,13,0.02982
8870,23,0.02557
8871,33,0.02584
8872,5,0.02688
8873,32,0.02636
8874,26,0.026
8875,8,0.02597
8876,30,0.0267
8877,30,0.02575
8878,6,0.02629
8879,6,0.02593
8880,35,0.03005
8881,19,0.02624
8882,16,0.02649
8883,19,0.02587
8884,9,0.02609
8885,13,0.0259
8886,24,0.02584
8887,39,0.02649
8888,11,0.02593
8889,28,0.02599
8890,24,0.02607
8891,15,0.02836
8892,29,0.0253
8893,11,0.02613
8894,12,0.02534
8895,7,0.02578
8896,22,0.02624
8897,28,0.02581
8898,23,0.02584
8899,18,0.02597
8900,4,0.02611
8901,18,0.02739
8902,9,0.02679
8903,4,0.02858
8904,35,0.02565
8905,7,0.02556
8906,8,0.02631
8907,26,0.02611
8908,8,0.02624
8909,15,0.02607
8910,8,0.02616
8911,15,0.0267
8912,22,0.02698
8913,20,0.0261
8914,7,0.02879
8915,14,0.02657
8916,19,0.02591
8917,19,0.02588
8918,24,0.02666
8919,11,0.02592
8920,17,0.02649
8921,27,0.02633
8922,16,0.02612
8923,17,0.0263
8924,21,0.02608
8925,27,0.02861
8926,10,0.02645
8927,20,0.0263
8928,20,0.02584
8929,25,0.0265
8930,8,0.02634
8931,16,0.02699
8932,25,0.02607
8933,4,0.02638
8934,16,0.02628
8935,6,0.02604
8936,29,0.02925
8937,25,0.02633
8938,12,0.02617
8939,27,0.02604
8940,6,0.02543
8941,14,0.0269
8942,9,0.02612
8943,32,0.02617
8944,24,0.02617
8945,7,0.02673
8946,30,0.02621
8947,22,0.02677
8948,11,0.0287
8949,10,0.02586
8950,9,0.02606
8951,8,0.02618
8952,7,0.02612
8953,6,0.0262
8954,13,0.02523
8955,18,0.02602
8956,8,0.02644
8957,20,0.02621
8958,10,0.02594
8959,38,0.02839
8960,24,0.02571
8961,36,0.02582
8962,26,0.02638
8963,9,0.02622
8964,15,0.02613
8965,5,0.02584
8966,5,0.02683
8967,13,0.02662
8968,15,0.02643
8969,8,0.02606
8970,14,0.02881
8971,13,0.02612
8972,26,0.02572
8973,13,0.02612
8974,22,0.02719
8975,7,0.02657
8976,22,0.02593
8977,10,0.02614
8978,10,0.02658
8979,42,0.02686
8980,14,0.0264
8981,14,0.02907
8982,31,0.02716
8983,5,0.02612
8984,6,0.02579
8985,31,0.02684
8986,11,0.02687
8987,7,0.02673
8988,13,0.02708
8989,10,0.02715
8990,26,0.02763
8991,32,0.0267
8992,15,0.02665
8993,29,0.02924
8994,25,0.02694
8995,28,0.02634
8996,7,0.0267
8997,23,0.02684
8998,28,0.02726
8999,15,0.02664
9000,22,0.02686
9001,8,0.02679
9002,17,0.02653
9003,16,0.02619
9004,11,0.02886
9005,5,0.026
9006,24,0.02801
9007,17,0.0281
9008,20,0.0271
9009,29,0.02688
9010,20,0.02648
9011,27,0.02698
9012,9,0.02679
9013,7,0.03014
9014,18,0.02909
9015,18,0.02986
9016,13,0.02722
9017,19,0.02867
9018,12,0.03054
9019,11,0.02684
9020,10,0.02674
9021,7,0.02593
9022,14,0.02631
9023,20,0.02694
9024,10,0.02662
9025,27,0.02637
9026,4,0.02883
9027,28,0.02664
9028,31,0.02635
9029,3,0.02669
9030,8,0.02641
9031,9,0.02681
9032,18,0.02674
9033,16,0.02698
9034,10,0.02638
9035,27,0.02631
9036,5,0.02668
9037,8,0.02679
9038,5,0.02937
9039,15,0.02677
9040,23,0.02637
9041,9,0.02637
9042,11,0.02628
9043,11,0.02664
9044,10,0.02641
9045,31,0.0262
9046,5,0.02672
9047,15,0.02711
9048,22,0.02724
9049,24,0.02977
9050,9,0.02619
9051,8,0.02681
9052,21,0.02671
9053,19,0.02627
9054,12,0.02621
9055,15,0.0282
9056,11,0.02982
9057,13,0.02671
9058,26,0.02742
9059,6,0.02853
9060,11,0.03071
9061,10,0.02621
9062,29,0.02906
9063,28,0.03201
9064,18,0.02775
9065,12,0.02718
9066,28,0.02855
9067,20,0.02837
9068,12,0.02699
9069,12,0.02684
9070,14,0.02701
9071,8,0.02947
9072,13,0.0267
9073,8,0.02643
9074,19,0.02656
9075,27,0.02656
9076,5,0.02668
9077,11,0.02821
9078,16,0.02703
9079,6,0.02657
9080,28,0.02668
9081,16,0.02732
9082,12,0.02655
9083,9,0.02913
9084,18,0.02656
9085,15,0.02709
9086,13,0.02722
9087,16,0.02689
9088,16,0.02652
9089,20,0.02718
9090,14,0.02652
9091,10,0.02634
9092,10,0.02666
9093,31,0.02642
9094,8,0.02973
9095,27,0.02621
9096,10,0.02589
9097,7,0.02677
9098,33,0.02644
9099,11,0.02653
9100,11,0.02615
9101,19,0.02615
9102,27,0.02702
9103,36,0.02637
9104,20,0.02702
9105,23,0.02963
9106,12,0.02665
9107,34,0.0265
9108,7,0.02671
9109,15,0.02633
9110,21,0.02611
9111,10,0.02693
9112,25,0.02651
9113,15,0.02592
9114,11,0.02578
9115,20,0.02654
9116,15,0.0297
9117,33,0.02702
9118,11,0.02631
9119,33,0.02656
9120,16,0.02747
9121,29,0.02652
9122,21,0.02696
9123,27,0.02731
9124,27,0.0273
9125,8,0.0268
9126,17,0.02628
9127,6,0.02683
9128,28,0.02962
9129,16,0.02592
9130,11,0.02692
9131,26,0.02698
9132,24,0.0268
9133,11,0.02707
9134,7,0.02703
9135,17,0.0272
9136,14,0.02723
9137,6,0.02696
9138,9,0.02739
9139,19,0.03031
9140,26,0.02673
9141,9,0.02658
9142,10,0.0264
9143,26,0.02654
9144,4,0.02663
9145,31,0.02751
9146,17,0.02669
9147,17,0.02649
9148,23,0.02723
9149,12,0.02708
9150,13,0.02947
9151,12,0.02669
9152,13,0.02602
9153,24,0.02683
9154,20,0.02695
9155,4,0.02708
9156,4,0.02694
9157,9,0.02684
9158,10,0.02757
9159,8,0.02719
9160,7,0.02696
9161,11,0.02666
9162,26,0.02943
9163,24,0.02593
9164,20,0.02688
9165,21,0.02594
9166,6,0.02738
9167,4,0.02657
9168,10,0.02692
9169,30,0.02676
9170,13,0.02688
9171,18,0.02651
9172,19,0.02654
9173,27,0.02967
9174,33,0.0263
9175,26,0.0266
9176,25,0.02796
9177,17,0.02716
9178,18,0.02713
9179,22,0.02677
9180,16,0.02713
9181,17,0.02699
9182,18,0.02714
9183,13,0.02707
9184,7,0.03014
9185,5,0.02587
9186,10,0.02782
9187,25,0.02704
9188,15,0.02657
9189,15,0.02722
9190,28,0.02704
9191,7,0.02701
9192,23,0.0264
9193,7,0.02695
9194,13,0.02718
9195,10,0.0269
9196,11,0.02938
9197,4,0.02661
9198,6,0.02679
9199,7,0.02707
9200,18,0.02672
9201,6,0.02698
9202,29,0.02651
9203,9,0.02673
9204,18,0.02665
9205,10,0.02685
9206,10,0.02692
9207,25,0.03012
9208,29,0.02687
9209,7,0.02707
9210,29,0.02732
9211,13,0.02721
9212,8,0.02753
9213,25,0.02793
9214,16,0.02673
9215,26,0.02662
9216,31,0.02698
9217,8,0.02676
9218,20,0.02976
9219,8,0.02705
9220,10,0.02677
9221,18,0.0272
9222,10,0.02694
9223,10,0.02701
9224,8,0.02649
9225,22,0.0262
9226,8,0.02682
9227,11,0.02667
9228,17,0.02747
9229,24,0.02742
9230,17,0.03049
9231,14,0.02691
9232,17,0.0268
9233,12,0.02698
9234,17,0.02728
9235,19,0.02712
9236,6,0.02697
9237,7,0.02728
9238,23,0.02687
9239,24,0.02624
9240,22,0.0263
9241,26,0.02938
9242,11,0.02708
9243,10,0.02704
9244,10,0.02667
9245,21,0.02744
9246,6,0.02678
9247,30,0.02671
9248,23,0.02687
9249,17,0.02683
9250,25,0.02729
9251,17,0.02737
9252,18,0.03098
9253,8,0.02678
9254,29,0.02689
9255,21,0.02656
9256,12,0.02692
9257,20,0.02694
9258,18,0.02702
9259,21,0.02677
9260,20,0.02743
9261,12,0.0273
9262,8,0.02676
9263,18,0.02687
9264,16,0.03001
9265,29,0.02681
9266,18,0.0268
9267,12,0.02703
9268,19,0.02729
9269,27,0.02652
9270,25,0.0265
9271,13,0.027
9272,21,0.02698
9273,25,0.02716
9274,10,0.02723
9275,24,0.03007
9276,8,0.02683
9277,22,0.02747
9278,14,0.02719
9279,13,0.02676
9280,20,0.02689
9281,17,0.02712
9282,20,0.02701
9283,12,0.02746
9284,35,0.02734
9285,21,0.02705
9286,18,0.02995
9287,5,0.0273
9288,21,0.02729
9289,6,0.02732
9290,18,0.02698
9291,9,0.02632
9292,5,0.02613
9293,22,0.02674
9294,5,0.02693
9295,30,0.0274
9296,20,0.02744
9297,21,0.02684
9298,17,0.03018
9299,25,0.0264
9300,11,0.02677
9301,17,0.02666
9302,25,0.02691
9303,18,0.02751
9304,31,0.027
9305,16,0.02749
9306,20,0.02674
9307,19,0.02679
9308,12,0.02738
9309,22,0.0294
9310,17,0.02657
9311,13,0.02721
9312,11,0.0271
9313,27,0.02684
9314,19,0.02738
9315,29,0.02667
9316,16,0.02697
9317,11,0.0278
9318,10,0.02637
9319,5,0.02723
9320,23,0.02988
9321,17,0.02655
9322,11,0.02686
9323,13,0.02735
9324,17,0.02719
9325,19,0.02746
9326,20,0.02731
9327,31,0.02743
9328,6,0.02653
9329,15,0.02895
9330,24,0.02826
9331,10,0.02798
9332,16,0.03176
9333,15,0.02885
9334,10,0.02866
9335,16,0.028
9336,27,0.02738
9337,29,0.02745
9338,12,0.02686
9339,13,0.02695
9340,10,0.0273
9341,21,0.02744
9342,27,0.02742
9343,9,0.02971
9344,7,0.02732
9345,8,0.02722
9346,19,0.02754
9347,15,0.02681
9348,10,0.02756
9349,32,0.02685
9350,43,0.02696
9351,8,0.02658
9352,26,0.02578
9353,21,0.027
9354,15,0.0306
9355,22,0.02694
9356,19,0.02729
9357,22,0.02752
9358,19,0.02668
9359,12,0.02747
9360,4,0.02712
9361,12,0.02688
9362,15,0.02758
9363,7,0.02712
9364,10,0.02702
9365,25,0.02757
9366,6,0.02956
9367,19,0.0273
9368,24,0.02746
9369,12,0.02713
9370,6,0.02722
9371,5,0.02617
9372,14,0.02718
9373,13,0.02616
9374,24,0.0276
9375,31,0.02611
9376,19,0.02607
9377,13,0.03026
9378,27,0.02764
9379,24,0.02607
9380,22,0.02697
9381,13,0.02726
9382,8,0.02659
9383,17,0.02648
9384,9,0.02716
9385,24,0.02659
9386,6,0.02727
9387,15,0.02747
9388,8,0.03176
9389,13,0.02745
9390,29,0.02786
9391,21,0.02608
9392,9,0.02714
9393,6,0.02682
9394,3,0.02722
9395,18,0.02711
9396,6,0.02666
9397,12,0.02728
9398,3,0.0267
9399,25,0.0273
9400,28,0.03008
9401,6,0.02603
9402,17,0.02695
9403,9,0.02715
9404,18,0.02669
9405,32,0.02682
9406,9,0.02671
9407,8,0.02703
9408,20,0.02653
9409,15,0.02693
9410,4,0.0273
9411,10,0.02942
9412,25,0.02961
9413,25,0.02798
9414,19,0.02707
9415,12,0.02709
9416,13,0.02727
9417,12,0.02696
9418,38,0.02589
9419,9,0.02635
9420,33,0.02646
9421,15,0.02691
9422,19,0.02907
9423,13,0.02736
9424,17,0.02709
9425,6,0.02706
9426,7,0.02741
9427,10,0.02725
9428,13,0.0269
9429,18,0.02718
9430,15,0.02678
9431,18,0.02706
9432,16,0.02729
9433,21,0.02729
9434,26,0.03027
9435,7,0.02741
9436,6,0.02752
9437,32,0.02723
9438,6,0.02688
9439,19,0.02698
9440,7,0.02714
9441,6,0.02731
9442,4,0.02694
9443,15,0.02708
9444,13,0.0266
9445,14,0.02959
9446,7,0.0272
9447,30,0.02713
9448,16,0.02639
9449,17,0.02714
9450,14,0.0271
9451,9,0.02707
9452,34,0.02693
9453,21,0.02743
9454,6,0.02686
9455,27,0.02699
9456,25,0.02955
9457,21,0.02726
9458,6,0.0268
9459,7,0.02724
9460,21,0.02672
9461,23,0.02688
9462,4,0.02701
9463,7,0.02693
9464,19,0.02657
9465,26,0.02601
9466,8,0.02657
9467,7,0.02641
9468,28,0.03028
9469,16,0.02736
9470,6,0.02712
9471,7,0.02697
9472,30,0.02778
9473,25,0.02678
9474,17,0.02733
9475,11,0.0269
9476,16,0.02694
9477,12,0.02687
9478,15,0.02697
9479,19,0.03003
9480,28,0.02727
9481,13,0.02709
9482,14,0.02696
9483,18,0.02754
9484,18,0.02735
9485,4,0.02708
9486,9,0.02706
9487,12,0.02727
9488,8,0.02714
9489,15,0.027
9490,14,0.02923
9491,15,0.02661
9492,6,0.02731
9493,25,0.02744
9494,13,0.02696
9495,13,0.02695
9496,15,0.02629
9497,14,0.02696
9498,4,0.02715
9499,5,0.02734
9500,15,0.02676
9501,17,0.02694
9502,8,0.02994
9503,15,0.02712
9504,17,0.0271
9505,15,0.02631
9506,18,0.02627
9507,12,0.02778
9508,18,0.02695
9509,24,0.02666
9510,19,0.02648
9511,18,0.02744
9512,10,0.027
9513,7,0.02944
9514,35,0.02674
9515,21,0.02746
9516,7,0.02615
9517,12,0.02762
9518,23,0.02705
9519,17,0.02654
9520,11,0.02759
9521,7,0.02613
9522,13,0.02724
9523,21,0.02784
9524,28,0.02981
9525,11,0.02763
9526,9,0.02737
9527,23,0.02703
9528,13,0.02743
9529,13,0.0271
9530,13,0.02732
9531,5,0.02711
9532,18,0.02709
9533,21,0.02631
9534,19,0.02696
9535,16,0.02649
9536,15,0.02946
9537,21,0.02758
9538,28,0.02665
9539,23,0.02741
9540,8,0.02669
9541,9,0.02655
9542,14,0.02756
9543,6,0.02741
9544,18,0.02758
9545,17,0.02733
9546,11,0.02713
9547,32,0.02928
9548,24,0.02664
9549,14,0.02754
9550,7,0.02703
9551,4,0.02749
9552,12,0.02741
9553,20,0.02665
9554,11,0.0269
9555,6,0.02712
9556,9,0.02688
9557,31,0.02683
9558,8,0.03036
9559,26,0.02698
9560,10,0.02751
9561,18,0.02673
9562,11,0.02686
9563,10,0.02736
9564,14,0.02751
9565,35,0.02601
9566,16,0.02598
9567,13,0.02593
9568,11,0.0262
9569,7,0.02765
9570,9,0.02947
9571,14,0.02717
9572,3,0.02702
9573,20,0.02712
9574,19,0.02708
9575,19,0.02714
9576,13,0.02697
9577,7,0.02738
9578,9,0.02766
9579,24,0.02765
9580,7,0.02837
9581,25,0.02954
9582,20,0.02743
9583,27,0.02664
